311;20
312;86
313;377
314;314
315;100
316;118
317;254
318;370
319;356
320;208
321;146
322;25
323;122
324;259
325;230
326;321
327;259
328;261
329;278
330;241
331;212
332;243
333;157
334;137
335;395
336;138
337;146
338;359
339;253
340;139
341;344
342;205
343;314
344;197
345;387
346;347
347;188
348;71
349;63
350;172
351;371
352;304
353;276
354;25
355;254
356;177
357;392
358;320
359;42
360;158
361;306
362;290
363;65
364;367
365;263
366;180
367;91
368;24
369;133
370;265
371;349
372;129
373;79
374;344
375;257
376;20
377;110
378;334
379;157
380;13
381;32
382;160
383;109
384;212
385;247
386;195
387;258
388;220
389;138
390;93
391;93
392;288
393;341
394;243
395;301
396;350
397;210
398;382
399;135
400;172
401;215
402;246
403;59
404;54
405;19
406;114
407;101
408;274
409;91
410;221
411;308
412;87
413;25
414;298
415;103
416;291
417;251
418;88
419;81
420;392
421;361
422;153
423;294
424;27
425;293
426;260
427;132
428;51
429;363
430;276
431;97
432;101
433;269
434;377
435;243
436;44
437;125
438;97
439;258
440;82
441;210
442;212
443;374
444;11
445;172
446;112
447;53
448;358
449;98
450;24
451;94
452;168
453;32
454;207
455;4
456;337
457;381
458;27
459;49
460;141
461;324
462;132
463;331
464;322
465;139
466;140
467;394
468;71
469;187
470;14
471;398
472;261
473;317
474;75
475;245
476;70
477;155
478;300
479;342
480;104
481;218
482;397
483;187
484;263
485;179
486;164
487;147
488;5
489;196
490;52
491;109
492;137
493;31
494;76
495;88
496;117
497;262
498;196
499;279
500;382
501;372
502;4
503;72
504;317
505;33
506;388
507;16
508;345
509;285
510;73
511;152
512;196
513;96
514;273
515;254
516;117
517;94
518;152
519;160
520;325
521;388
522;135
523;395
524;77
525;71
526;359
527;172
528;233
529;298
530;375
531;150
532;264
533;302
534;177
535;107
536;334
537;125
538;279
539;339
540;347
541;207
542;380
543;385
544;44
545;120
546;344
547;158
548;41
549;13
550;270
551;17
552;197
553;83
554;85
555;333
556;203
557;380
558;105
559;90
560;179
561;268
562;333
563;322
564;398
565;170
566;350
567;147
568;311
569;139
570;392
571;234
572;2
573;225
574;320
575;13
576;85
577;389
578;233
579;97
580;324
581;28
582;338
583;106
584;16
585;287
586;392
587;113
588;140
589;394
590;5
591;213
592;151
593;377
594;235
595;297
596;202
597;41
598;186
599;335
600;139
601;151
602;127
603;10
604;196
605;394
606;380
607;30
608;32
609;275
610;392
611;100
612;1
613;22
614;230
615;282
616;39
617;342
618;355
619;151
620;171
621;214
622;182
623;96
624;128
625;355
626;339
627;155
628;371
629;308
630;251
631;163
632;69
633;149
634;98
635;127
636;190
637;395
638;54
639;165
640;55
641;346
642;359
643;94
644;203
645;286
646;35
647;57
648;313
649;60
650;80
651;104
652;152
653;74
654;201
655;34
656;13
657;45
658;28
659;292
660;368
661;343
662;236
663;53
664;163
665;61
666;278
667;306
668;309
669;61
670;377
671;116
672;115
673;42
674;213
675;395
676;9
677;329
678;214
679;201
680;323
681;320
682;166
683;232
684;104
685;302
686;148
687;80
688;327
689;76
690;285
691;303
692;338
693;396
694;134
695;157
696;253
697;380
698;325
699;387
700;211
701;329
702;296
703;297
704;389
705;389
706;244
707;60
708;143
709;296
710;286
711;48
712;145
713;334
714;225
715;380
716;57
717;185
718;181
719;240
720;275
721;121
722;118
723;373
724;129
725;259
726;338
727;334
728;170
729;24
730;51
731;374
732;203
733;32
734;106
735;136
736;33
737;7
738;105
739;296
740;299
741;80
742;377
743;158
744;98
745;288
746;164
747;252
748;390
749;14
750;181
751;223
752;220
753;243
754;43
755;86
756;301
757;395
758;376
759;364
760;363
761;212
762;216
763;378
764;53
765;121
766;256
767;347
768;277
769;202
770;69
771;57
772;208
773;69
774;354
775;211
776;4
777;277
778;289
779;30
780;224
781;216
782;371
783;182
784;59
785;308
786;190
787;341
788;348
789;133
790;374
791;265
792;56
793;172
794;374
795;179
796;398
797;58
798;379
799;29
800;136
801;210
802;173
803;330
804;207
805;225
806;30
807;68
808;247
809;206
810;87
811;119
812;52
813;216
814;261
815;294
816;49
817;383
818;260
819;215
820;366
821;238
822;150
823;15
824;215
825;262
826;72
827;183
828;306
829;294
830;294
831;57
832;28
833;30
834;17
835;205
836;100
837;9
838;52
839;59
840;209
841;272
842;241
843;271
844;7
845;368
846;317
847;213
848;332
849;61
850;24
851;151
852;227
853;52
854;319
855;292
856;106
857;64
858;279
859;48
860;373
861;8
862;126
863;265
864;44
865;148
866;163
867;103
868;322
869;163
870;157
871;172
872;321
873;33
874;44
875;14
876;285
877;7
878;355
879;380
880;196
881;117
882;80
883;21
884;161
885;179
886;98
887;85
888;250
889;293
890;285
891;334
892;306
893;218
894;72
895;73
896;69
897;276
898;60
899;241
900;73
901;33
902;123
903;363
904;389
905;262
906;121
907;195
908;258
909;366
910;359
911;365
912;247
913;388
914;114
915;326
916;86
917;206
918;205
919;115
920;90
921;288
922;81
923;113
924;119
925;166
926;174
927;364
928;272
929;190
930;173
931;379
932;224
933;375
934;313
935;266
936;314
937;220
938;144
939;300
940;277
941;79
942;381
943;47
944;84
945;341
946;107
947;15
948;48
949;102
950;172
951;190
952;10
953;163
954;220
955;180
956;103
957;62
958;129
959;93
960;5
961;397
962;161
963;210
964;274
965;188
966;114
967;248
968;169
969;195
970;304
971;15
972;189
973;3
974;259
975;114
976;396
977;10
978;251
979;126
980;397
981;208
982;249
983;308
984;114
985;152
986;147
987;382
988;326
989;60
990;318
991;392
992;258
993;284
994;44
995;245
996;74
997;205
998;102
999;11
1000;227
1001;235
1002;347
1003;388
1004;152
1005;191
1006;97
1007;305
1008;164
1009;396
1010;76
1011;361
1012;255
1013;265
1014;7
1015;111
1016;116
1017;139
1018;8
1019;226
1020;242
1021;303
1022;263
1023;380
1024;279
1025;272
1026;201
1027;361
1028;188
1029;261
1030;109
1031;79
1032;122
1033;161
1034;54
1035;37
1036;396
1037;53
1038;236
1039;187
1040;373
1041;93
1042;143
1043;119
1044;229
1045;91
1046;376
1047;251
1048;379
1049;68
1050;245
1051;267
1052;73
1053;267
1054;105
1055;202
1056;384
1057;103
1058;102
1059;9
1060;177
1061;375
1062;18
1063;29
1064;361
1065;349
1066;33
1067;36
1068;0
1069;226
1070;58
1071;172
1072;369
1073;334
1074;105
1075;73
1076;362
1077;303
1078;85
1079;165
1080;349
1081;223
1082;7
1083;141
1084;65
1085;318
1086;30
1087;318
1088;166
1089;370
1090;313
1091;325
1092;7
1093;139
1094;155
1095;327
1096;364
1097;29
1098;135
1099;177
1100;146
1101;146
1102;138
1103;377
1104;119
1105;270
1106;156
1107;382
1108;77
1109;329
1110;2
1111;276
1112;155
1113;206
1114;37
1115;280
1116;226
1117;186
1118;50
1119;94
1120;381
1121;307
1122;1
1123;331
1124;188
1125;20
1126;383
1127;34
1128;134
1129;361
1130;301
1131;274
1132;81
1133;268
1134;16
1135;350
1136;160
1137;157
1138;325
1139;227
1140;181
1141;398
1142;392
1143;269
1144;34
1145;16
1146;58
1147;326
1148;359
1149;74
1150;206
1151;397
1152;102
1153;313
1154;154
1155;146
1156;151
1157;202
1158;23
1159;170
1160;37
1161;157
1162;175
1163;98
1164;375
1165;20
1166;393
1167;64
1168;257
1169;181
1170;155
1171;69
1172;109
1173;395
1174;370
1175;194
1176;232
1177;172
1178;44
1179;132
1180;169
1181;3
1182;96
1183;217
1184;0
1185;348
1186;46
1187;361
1188;47
1189;149
1190;309
1191;299
1192;302
1193;328
1194;131
1195;227
1196;133
1197;35
1198;229
1199;169
1200;200
1201;178
1202;225
1203;344
1204;165
1205;11
1206;341
1207;35
1208;7
1209;152
1210;228
1211;141
1212;375
1213;342
1214;101
1215;101
1216;237
1217;290
1218;304
1219;340
1220;227
1221;383
1222;73
1223;296
1224;206
1225;336
1226;334
1227;106
1228;89
1229;234
1230;398
1231;9
1232;381
1233;130
1234;40
1235;160
1236;109
1237;176
1238;284
1239;6
1240;396
1241;378
1242;208
1243;83
1244;344
1245;378
