957;112
958;65
959;43
960;27
961;31
962;220
963;376
964;118
965;373
966;148
967;267
968;202
969;209
970;314
971;167
972;19
973;116
974;321
975;387
976;116
977;391
978;153
979;306
980;354
981;2
982;265
983;358
984;75
985;242
986;292
987;36
988;59
989;182
990;327
991;242
992;99
993;349
994;122
995;231
996;143
997;228
998;63
999;34
1000;7
1001;261
1002;268
1003;344
1004;276
1005;164
1006;130
1007;60
1008;162
1009;359
1010;373
1011;191
1012;333
1013;48
1014;212
1015;56
1016;211
1017;102
1018;106
1019;244
1020;95
1021;340
1022;262
1023;69
1024;268
1025;127
1026;178
1027;6
1028;177
1029;179
1030;66
1031;97
1032;95
1033;126
1034;120
1035;147
1036;154
1037;122
1038;264
1039;68
1040;278
1041;122
1042;345
1043;247
1044;11
1045;293
1046;376
1047;214
1048;261
1049;240
1050;63
1051;291
1052;277
1053;230
1054;177
1055;202
1056;342
1057;78
1058;382
1059;232
1060;386
1061;389
1062;56
1063;215
1064;367
1065;136
1066;155
1067;379
1068;168
1069;237
1070;302
1071;25
1072;361
1073;308
1074;385
1075;167
1076;296
1077;318
1078;146
1079;45
1080;77
1081;15
1082;164
1083;159
1084;201
1085;8
1086;121
1087;144
1088;76
1089;143
1090;248
1091;98
1092;132
1093;248
1094;59
1095;261
1096;44
1097;341
1098;95
1099;391
1100;185
1101;321
1102;202
1103;381
1104;331
1105;330
1106;316
1107;281
1108;303
1109;381
1110;113
1111;385
1112;279
1113;364
1114;375
1115;224
1116;360
1117;169
1118;128
1119;48
1120;262
1121;19
1122;54
1123;329
1124;235
1125;211
1126;147
1127;86
1128;260
1129;104
1130;279
1131;324
1132;83
1133;391
1134;41
1135;117
1136;373
1137;122
1138;114
1139;187
1140;221
1141;170
1142;285
1143;123
1144;224
1145;50
1146;102
1147;54
1148;313
1149;203
1150;225
1151;131
1152;129
1153;348
1154;193
1155;356
1156;172
1157;214
1158;5
1159;306
1160;83
1161;205
1162;259
1163;383
1164;107
1165;306
1166;275
1167;339
1168;55
1169;72
1170;192
1171;2
1172;265
1173;5
